SZG;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Filial;N.Cilindro;Propriedade;Cod. Proprie;Loja Proprie;Nome Proprie;Capacidade;Dt.Fabric;Dt.Validade;Cod. Barras;Cil. Cond.;Dt.Cond.Cil.;Peso Cilindr;Org Inspetor;Bloqueado?;Fabricante;Filial Propr;Revisado?;N.Pinado Cil;N.Usado Cli.;Cod.Produto;Desc.Produto;Cod.Prod.BP3;Desc.Prod.P3;Status;Tp Embalagem;Cod.Memo 1;Dt.Inc.Cad.
1;46067;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2018;01/03/2023;46067B0068010318;Nao;  /  /  ;84,6;SBI;Não;Gifel  ;;Sim;46067;46067;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;46073;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S/A;68;12/04/2019;12/04/2024;46073B0068120419;Nao;  /  /  ;70,2;SBI;Não;MAT SA ;;Sim;46073;46073;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;12/04/2019
1;46076;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2018;01/03/2023;46076B0068010318;Nao;  /  /  ;84,6;SBI;Não;GBC    ;;Sim;46076;46076;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;4611;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/07/2016;01/07/2021;4611B005001072016;Nao;  /  /  ;53,4;SBI;Não;MAT SA ;;Sim;4611;4611;MI0060121;;;;Em Uso      ;Cilindro;;  /  /  
1;462;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S/A;68;12/04/2019;12/04/2024;462B0068120419;Nao;  /  /  ;66,5;SBI;Não;MAT SA ;;Sim;462;462;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;12/04/2019
1;4622;Cliente;1874;1;SAAE- SERV.AUT.AGUA E ESGOTO - PALMARES;50;01/12/2018;01/12/2023;4622C0050011218;Nao;  /  /  ;54,6;SBI;Não;MAT SA ;;Sim;4622;4622;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;467;Cliente;1874;1;SAAE- SERV.AUT.AGUA E ESGOTO - PALMARES;50;01/07/2016;01/07/2021;467C005001072016;Nao;  /  /  ;54,7;SBI;Não;MAT SA ;;Sim;467;467;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;46817;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/05/2015;01/05/2020;46817C0050010515;Nao;  /  /  ;59,3;SBI;Não;Gifel  ;;Sim;46817;46817;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;4685;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/10/2014;01/10/2019;4685B0050011014;Nao;  /  /  ;52,9;SBI;Não;MAT SA ;;;4685;4685;MI0060121;;;;Em Uso      ;Cilindro;;  /  /  
1;47060;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/01/2015;01/01/2020;47060B005001012015;Nao;  /  /  ;53,5;SBI;Não;MAT SA ;;Sim;47060;47060;MI0060121;;;;Em Uso      ;Cilindro;;  /  /  
1;4708;Cliente;1803;1;SERVICO AUTONOMO DE AGUA E ESGOTO  L DO NORTE;50;01/05/2016;01/05/2021;4708C005001052016;Nao;  /  /  ;54,8;SBI;Não;MAT SA ;;Sim;4708;4708;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;479;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S/A;68;12/04/2019;12/04/2024;479B0068120419;Nao;  /  /  ;68,5;SBI;Não;MAT SA ;;Sim;479;479;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;16/04/2019
1;48003;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2018;01/03/2023;48003B006801032018;Nao;  /  /  ;87;SBI;Não;MAT SA ;;Sim;C48003;C48003;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;48043;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;68;01/03/2017;01/03/2022;48043C006801032017;Nao;  /  /  ;84,9;SBI;Não;MAT SA ;;Sim;C48043;C48043;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;48045;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;68;01/08/2016;01/08/2021;48045C006801082016;Nao;  /  /  ;85,1;SBI;Não;MAT SA ;;Sim;C48045;C48045;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;48059;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;68;01/10/2016;01/10/2021;48059C0068011016;Nao;  /  /  ;85,8;SBI;Não;MAT SA ;;Sim;C48059;C48059;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;48063;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;68;01/09/2016;01/09/2021;48063C0068010916;Nao;  /  /  ;83;SBI;Não;MAT SA ;;Sim;C48063;C48063;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;48073;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S/A;68;12/04/2019;12/04/2024;48073B0068120419;Nao;  /  /  ;86,3;SBI;Não;MAT SA ;;Sim;C48073;C48073;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;12/04/2019
1;48089;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/02/2019;01/02/2024;48089C0050010219;Nao;  /  /  ;51,3;SBI;Não;GBC    ;;Sim;48089;48089;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;48090;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2018;01/03/2023;48090B006801032018;Nao;  /  /  ;87;SBI;Não;MAT SA ;;Sim;C48090;C48090;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;48102;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/11/2018;01/11/2023;48102C005001112018;Nao;  /  /  ;50,6;SBI;Não;GBC    ;;Sim;48102;48102;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;48103;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/10/2018;01/10/2023;48103C0050011018;Nao;  /  /  ;51,1;SBI;Não;GBC    ;;Sim;48103;48103;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;48104;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/04/2018;01/04/2023;48104C0050010418;Nao;  /  /  ;52,5;SBI;Não;GBC    ;;Sim;48104;48104;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;48105;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/04/2018;01/04/2023;48105C0050010418;Nao;  /  /  ;52,5;SBI;Não;GBC    ;;Sim;48105;48105;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;48106;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;50;01/10/2014;01/10/2019;48106C005001102014;Nao;  /  /  ;51,3;SBI;Não;GBC    ;;Sim;48106;48106;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;48107;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;50;01/08/2018;01/08/2023;48107C005001082018;Nao;  /  /  ;51;SBI;Não;GBC    ;;Sim;48107;48107;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;48108;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;50;01/10/2014;01/10/2019;48108C005001102014;Nao;  /  /  ;51,6;SBI;Não;GBC    ;;Sim;48108;48108;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;48109;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;50;01/02/2014;30/03/2024;48109C0050010214;Nao;  /  /  ;50;SBI;Não;MAT SA ;;Sim;48109;48109;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;682530;  /  /  
1;48111;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;50;01/10/2018;01/10/2023;48111C005001102018;Nao;  /  /  ;51;SBI;Não;GBC    ;;Sim;48111;48111;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;48112;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;50;01/07/2018;01/07/2023;48112C0050010718;Nao;  /  /  ;56,6;SBI;Não;GBC    ;;Sim;48112;48112;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;48113;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;50;01/07/2018;01/07/2023;48113C005001072018;Nao;  /  /  ;56,6;SBI;Não;GBC    ;;Sim;48113;48113;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;48116;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/07/2018;01/07/2023;48116C005001072018;Nao;  /  /  ;50;SBI;Não;GBC    ;;Sim;48116;48116;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;683337;  /  /  
1;48117;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/04/2018;28/02/2024;48117C005001042018;Nao;  /  /  ;52,5;SBI;Não;GBC    ;;Sim;48117;48117;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;683337;  /  /  
1;48125;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/11/2018;01/11/2023;48125C005001112018;Nao;  /  /  ;51,3;SBI;Não;GBC    ;;Sim;48125;48125;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;48126;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/11/2018;01/11/2023;48126C005001112018;Nao;  /  /  ;50,4;SBI;Não;GBC    ;;Sim;48126;48126;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;4818;Cliente;1874;1;SAAE- SERV.AUT.AGUA E ESGOTO - PALMARES;50;01/04/2014;01/04/2019;4818C0050010414;Nao;  /  /  ;53,6;SBI;Não;MAT SA ;;Sim;4818;4818;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;488163;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/07/2015;01/07/2020;488163B005001072015;Nao;  /  /  ;56,6;SBI;Não;MAT SA ;;Sim;488163;488163;MI0060121;;;;Em Uso      ;Cilindro;;  /  /  
1;488183;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/01/2018;01/01/2023;488183C0050010118;Nao;  /  /  ;57;SBI;Não;MAT SA ;;;488183;488183;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;4884;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/1999;06/08/2019;4884B0900010899;Nao;  /  /  ;680;SBI;Não;GBC    ;;Sim;4884;4884;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;4885;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/11/1984;06/08/2019;4885B090001111984;Nao;  /  /  ;685;SBI;Não;CBC    ;;Sim;4885;4885;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;4889;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;06/08/2014;06/08/2019;4889B090006082014;Nao;  /  /  ;687;SBI;Não;CBC    ;;Sim;4889;4889;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;489;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/04/2017;01/04/2022;489C005001042017;Nao;  /  /  ;54,4;SBI;Não;MAT SA ;;Sim;489;489;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;02/03/2018;02/03/2023;49B0068020318;Nao;  /  /  ;84,9;SBI;Não;MAT SA ;;Sim;49;49;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;4906;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/01/2017;01/01/2022;4906C0050010117;Nao;  /  /  ;52;SBI;Não;MAT SA ;;Sim;4906;4906;MT0000024;;;;Em Uso      ;Cilindro;680267;  /  /  
1;49090;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2018;01/03/2023;49090B006801032018;Nao;  /  /  ;87;SBI;Não;MAT SA ;;Sim;C48090;C48090;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;49190;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/10/2018;01/10/2023;49190B005001102018;Nao;  /  /  ;55;SBI;Não;MAT SA ;;Sim;E49190;E49190;MI0060121;;;;Em Uso      ;Cilindro;;  /  /  
1;4955;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/10/2017;01/10/2022;4955B005001102017;Nao;  /  /  ;58,1;SBI;Não;MAT SA ;;Sim;4955;4955;MI0060121;;;;Em Uso      ;Cilindro;;  /  /  
1;4967;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/12/2016;01/12/2021;4967C0050011216;Nao;  /  /  ;55,5;SBI;Não;MAT SA ;;Sim;4967;4967;MT0000024;;;;Em Uso      ;Cilindro;680267;  /  /  
1;4970;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/08/2014;01/08/2019;4970B006801082014;Nao;  /  /  ;63,3;SBI;Não;MAT SA ;;Sim;ECW4970;ECW4970;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;4971;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/09/2015;01/09/2020;4971C005001092015;Nao;  /  /  ;57,1;SBI;Não;MAT SA ;;Sim;4971;4971;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;498204;Cliente;1874;1;SAAE- SERV.AUT.AGUA E ESGOTO - PALMARES;50;01/04/2014;01/04/2019;498204C005001042014;Nao;  /  /  ;48,1;SBI;Não;MAT SA ;;Sim;K498204;K498204;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;49828;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;17/09/2020;49828C0900010208;Nao;  /  /  ;610;SBI;Não;CBC    ;;;49828;49828;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49855;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;10/05/2018;10/05/2023;49855C090010052018;Nao;  /  /  ;610;SBI;Não;CBC    ;;Sim;49855;49855;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49856;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;27/03/2018;27/03/2023;49856C0900270318;Nao;  /  /  ;608;SBI;Não;CBC    ;;Sim;49856;49856;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49857;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;27/03/2018;27/03/2023;49857C090027032018;Nao;  /  /  ;608;SBI;Não;CBC    ;;Sim;49857;49857;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49858;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;10/05/2023;49858C0900010208;Nao;  /  /  ;611;SBI;Não;CBC    ;;;49858;49858;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49859;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;28/05/2023;49859C090001022008;Nao;  /  /  ;604;SBI;Não;CBC    ;;Sim;49859;49859;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49862;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;21/06/2023;49862C090001022008;Nao;  /  /  ;609;SBI;Não;CBC    ;;Sim;49862;49862;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49863;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;19/06/2023;49863C0900010208;Nao;  /  /  ;610;SBI;Não;CBC    ;;;49863;49863;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49864;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;27/03/2022;49864C0900010208;Nao;  /  /  ;607;SBI;Não;CBC    ;;;49864;49864;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49865;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;05/06/2019;49865C090001022008;Nao;  /  /  ;605;SBI;Não;CBC    ;;Sim;49865;49865;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49866;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;03/07/2018;49866C0900010208;Nao;  /  /  ;609;SBI;Não;CBC    ;;Sim;49866;49866;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49867;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;16/05/2018;16/05/2023;49867C090016052018;Nao;  /  /  ;596;SBI;Não;CBC    ;;Sim;49867;49867;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49868;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;21/06/2018;21/06/2023;49868C090021062018;Nao;  /  /  ;604;SBI;Não;CBC    ;;Sim;49868;49868;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49869;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;27/03/2018;27/03/2023;49869C090027032018;Nao;  /  /  ;595;SBI;Não;CBC    ;;Sim;49869;49869;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49870;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;10/05/2023;49870C090001022008;Nao;  /  /  ;606;SBI;Não;CBC    ;;Sim;49870;49870;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49871;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;24/07/2023;49871C0900010208;Nao;  /  /  ;604;SBI;Não;CBC    ;;Sim;49871;49871;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49872;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;28/08/2018;28/08/2023;49872C090028082018;Nao;  /  /  ;603;SBI;Não;CBC    ;;Sim;49872;49872;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49873;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;28/09/2023;49873C090001022008;Nao;  /  /  ;608;SBI;Não;CBC    ;;Sim;49873;49873;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49874;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/11/2018;30/11/2023;49874C0900011118;Nao;  /  /  ;609;SBI;Não;CBC    ;;;49874;49874;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49875;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;21/09/2018;21/09/2023;49875C0900210918;Nao;  /  /  ;613;SBI;Não;CBC    ;;Sim;49875;49875;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49878;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;21/09/2018;21/09/2023;49878C0900210918;Nao;  /  /  ;613;SBI;Não;CBC    ;;Sim;49878;49878;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49879;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2000;23/04/2023;49879C0900010200;Nao;  /  /  ;607;SBI;Não;CBC    ;;;49879;49879;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49880;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;26/08/2018;26/08/2023;49880C0900260818;Nao;  /  /  ;607;SBI;Não;CBC    ;;Sim;49880;49880;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49881;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;26/08/2018;26/08/2023;49881C0900260818;Nao;  /  /  ;607;SBI;Não;CBC    ;;Sim;49881;49881;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49882;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;10/05/2018;10/05/2023;49882C0900100518;Nao;  /  /  ;602;SBI;Não;CBC    ;;Sim;49882;49882;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49884;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;24/07/2018;24/07/2023;49884C090024072018;Nao;  /  /  ;602;SBI;Não;CBC    ;;Sim;49884;49884;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49885;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;26/11/2018;26/11/2023;49885C090026112018;Nao;  /  /  ;610;SBI;Não;CBC    ;;Sim;49885;49885;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49888;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;17/09/2020;49888C0900010208;Nao;  /  /  ;610;SBI;Não;CBC    ;;Sim;49888;49888;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49889;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;06/07/2018;06/07/2023;49889B090006072018;Nao;  /  /  ;607;SBI;Não;CBC    ;;Sim;49889;49889;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49891;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;21/06/2023;49891C0900010208;Nao;  /  /  ;605;SBI;Não;CBC    ;;;49891;49891;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49892;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/02/2008;21/06/2023;49892C0900010208;Nao;  /  /  ;609;SBI;Não;CBC    ;;Sim;49892;49892;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;49893;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/05/2018;28/05/2023;49893C0900010518;Nao;  /  /  ;605;SBI;Não;CBC    ;;Sim;49893;49893;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;49896;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2008;19/04/2023;49896B0900010208;Nao;  /  /  ;605;SBI;Não;CBC    ;;Sim;49896;49896;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;5004;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/10/2015;01/10/2020;5004B0050011015;Nao;  /  /  ;57,4;SBI;Não;MAT SA ;;Sim;5004;5004;MI0060121;;;;Em Uso      ;Cilindro;;  /  /  
1;5012;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/05/2015;01/05/2020;5012B005001052015;Nao;  /  /  ;56,9;SBI;Não;MAT SA ;;Sim;5012;5012;MI0060121;;;;Em Uso      ;Cilindro;;  /  /  
1;5021;Cliente;1927;1;SAAE- SERV.AUT.AGUA E ESGOTO - MAL.DEODORO;68;01/06/2016;01/06/2021;5021C0068010616;Nao;  /  /  ;64,2;SBI;Não;MAT SA ;;;CAP5021;CAP5021;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;5025;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/09/2015;01/09/2020;5025C005001092015;Nao;  /  /  ;57;SBI;Não;MAT SA ;;Sim;5025;5025;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;5039;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/02/2016;01/02/2021;5039B0050010216;Nao;  /  /  ;57;SBI;Não;MAT SA ;;Sim;5039;5039;MI0060121;CILINDRO CAPACIDADE 50 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;504;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;50;01/05/2018;01/05/2023;504C005001052018;Nao;  /  /  ;53,7;SBI;Não;MAT SA ;;Sim;504;504;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;5043;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/01/1982;06/03/2019;5043B0900010182;Nao;  /  /  ;687;SBI;Não;MAT SA ;;Sim;5043;5043;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;5048;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/06/2016;01/06/2021;5048B0050010616;Nao;  /  /  ;56;SBI;Não;MAT SA ;;Sim;5048;5048;MI0060121;CILINDRO CAPACIDADE 50 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;5053;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/02/2016;01/02/2021;5053B005001022016;Nao;  /  /  ;57;SBI;Não;MAT SA ;;Sim;5053;5053;MI0060121;;;;Em Uso      ;Cilindro;;  /  /  
